CountryName,CountryCode,SeriesName,SeriesCode,2010[YR2010],2011[YR2011],2012[YR2012],2013[YR2013],2014[YR2014]
Cote d'Ivoire,CIV,  Labor force- total  ,SL.TLF.TOTL.IN,7645721,7842703,8064563,8298241,.. 
Cote d'Ivoire,CIV,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,37.2899168,37.48576224,37.62346453,37.83099334,.. 
Cote d'Ivoire,CIV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Cote d'Ivoire,CIV,Surface area (sq. km),AG.SRF.TOTL.K2,322460,322460,322460,322460,322460
Cote d'Ivoire,CIV,Population density (people per sq. km of land area),EN.POP.DNST,63.30725472,64.79299371,66.36050629,67.99525157,69.67643711
Cote d'Ivoire,CIV,Arable land (% of land area),AG.LND.ARBL.ZS,9.119496855,9.119496855,9.119496855,9.119496855,..
Cote d'Ivoire,CIV,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,4.099999905,4,4.099999905,4,.. 
Cote d'Ivoire,CIV,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,3.700000048,3.700000048,3.599999905,3.599999905,.. 
Kosovo,KSV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.309574839,4.385584021,2.754668146,3.431989924,2.500543596
Kosovo,KSV,GDP (current US$),NY.GDP.MKTP.CD,5829933775,6695996664,6500321213,7073021774,7273849012
Kosovo,KSV,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..
Kosovo,KSV,Rural population,SP.RUR.TOTL,..,..,..,..,..
Kosovo,KSV,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,48.53603604,..,..,..,.. 
Kosovo,KSV,Population growth (annual %),SP.POP.GROW,0.803248961,0.85666657,0.792127511,0.712996115,0.276387564
Kosovo,KSV,  Population- total  ,SP.POP.TOTL,1775680,1790957,1805200,1818117,1823149
Kosovo,KSV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.48306566,3.495167016,1.943935408,2.69714667,2.217635981
Kosovo,KSV,GDP per capita (current US$),NY.GDP.PCAP.CD,3283.211938,3738.781369,3600.887,3890.300665,3989.717248
Kosovo,KSV,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
Kosovo,KSV,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
Kosovo,KSV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Kosovo,KSV,Surface area (sq. km),AG.SRF.TOTL.K2,10887,10887,10887,10887,10887
Kosovo,KSV,Population density (people per sq. km of land area),EN.POP.DNST,163.1009461,164.5041793,165.8124369,166.9988978,167.4611004
Kosovo,KSV,Arable land (% of land area),AG.LND.ARBL.ZS,..,..,..,..,..
Kosovo,KSV,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
Kosovo,KSV,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.45074688,6.452215996,5.950346345,5.773430684,2.350705442
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1.49E+11,1.71E+11,1.93E+11,2.02E+11,2.03E+11
Peru,PER,Internet users (per 100 people),IT.NET.USER.P2,34.77,36.01,38.2,39.2,40.2
Peru,PER,Rural population,SP.RUR.TOTL,6780906,6764721,6750739,6738462,6725819
Peru,PER,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.03778557,50.03949443,50.04146058,50.04365548,50.04602374
Peru,PER,Population growth (annual %),SP.POP.GROW,1.274808461,1.306373763,1.331414618,1.339495248,1.32499896
Peru,PER,  Population- total  ,SP.POP.TOTL,29373644,29759891,30158768,30565461,30973148
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.076982619,5.070596384,4.549057132,4.366047565,1.003504568
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5056.329094,5731.346567,6388.758458,6620.629668,6550.924701
Peru,PER,  Labor force- total  ,SL.TLF.TOTL.IN,15769261,16076397,16360892,16665986,.. 
Peru,PER,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,44.94471872,45.00941349,45.13225807,45.19498576,.. 
Peru,PER,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.217558641,1.194297454,1.173530147,1.15204705,..
Peru,PER,Surface area (sq. km),AG.SRF.TOTL.K2,1285220,1285220,1285220,1285220,1285220
Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,22.94815938,23.24991484,23.5615375,23.87926641,24.19777188
Peru,PER,Arable land (% of land area),AG.LND.ARBL.ZS,3.19140625,3.1484375,3.2421875,3.24609375,..
Peru,PER,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,4,3.900000095,3.599999905,3.900000095,.. 
Peru,PER,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,4.300000191,4.300000191,3.900000095,4.199999809,.. 
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.249398828,-0.508302869,4.661334784,2.521341111,..
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,44426016487,45951389300,45238860997,46994804036,..
Tunisia,TUN,Internet users (per 100 people),IT.NET.USER.P2,36.8,39.1,41.4416,43.8,46.16
Tunisia,TUN,Rural population,SP.RUR.TOTL,3592975,3618418,3634820,3651768,3667916
Tunisia,TUN,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.41242786,50.45238022,50.49237923,50.52978882,50.56099853
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,1.024467307,1.19412,0.966848702,1.006286187,1.00626446
Tunisia,TUN,  Population- total  ,SP.POP.TOTL,10547100,10673800,10777500,10886500,10996600
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.197042221,-1.6892879,3.654294151,1.494856366,..
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4212.154667,4305.063735,4197.528276,4316.796402,..
Tunisia,TUN,  Labor force- total  ,SL.TLF.TOTL.IN,3808591,3876613,3932100,3978063,.. 
Tunisia,TUN,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,26.90393902,26.9226255,26.94333817,26.91267081,.. 
Tunisia,TUN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.255057316,1.233035126,1.215635411,1.201589819,..
Tunisia,TUN,Surface area (sq. km),AG.SRF.TOTL.K2,163610,163610,163610,163610,163610
Tunisia,TUN,Population density (people per sq. km of land area),EN.POP.DNST,67.88813079,68.70365602,69.371138,70.07273429,70.78141092
Tunisia,TUN,Arable land (% of land area),AG.LND.ARBL.ZS,18.17070031,18.27368692,18.33161689,18.36380021,..
Tunisia,TUN,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,13,18.29999924,14,13.30000019,.. 
Tunisia,TUN,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,15.30000019,21.60000038,16.39999962,15.5,.. 
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.61893218,6.114716102,3.838322648,3.257276204,2.949872877
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,37095840325,43485017710,42824489650,46403189419,48172242517
Lithuania,LTU,Internet users (per 100 people),IT.NET.USER.P2,62.12,63.6399774,67.22998933,68.4529,72.13
Lithuania,LTU,Rural population,SP.RUR.TOTL,1029629,1009210,997797,989229,980679
Lithuania,LTU,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,53.88814971,53.92899678,53.94742774,53.95086055,53.95166206
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.963688184
Lithuania,LTU,  Population- total  ,SP.POP.TOTL,3097282,3028115,2987773,2957689,2929323
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.772322473,8.538546297,5.240385526,4.307552923,3.946784483
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,11976.90114,14360.42479,14333.24742,15689.00226,16444.83811
Lithuania,LTU,  Labor force- total  ,SL.TLF.TOTL.IN,1552274,1549472,1548650,1543768,.. 
Lithuania,LTU,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,50.59235676,50.32804723,50.48028928,50.15144763,.. 
Lithuania,LTU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.626001595,1.506964953,1.507764827,1.42184577,..
Lithuania,LTU,Surface area (sq. km),AG.SRF.TOTL.K2,65300,65300,65300,65300,65300
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,49.4181412,48.31533012,47.67165013,47.19088951,46.73830076
Lithuania,LTU,Arable land (% of land area),AG.LND.ARBL.ZS,33.9433586,34.87411048,36.06758784,36.54567212,..
Lithuania,LTU,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,17.79999924,15.30000019,13.19999981,11.80000019,.. 
Lithuania,LTU,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,14.39999962,12.89999962,11.5,10.5,.. 
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
Somalia,SOM,Internet users (per 100 people),IT.NET.USER.P2,..,1.25,1.3767,1.5,1.63
Somalia,SOM,Rural population,SP.RUR.TOTL,6011663,6109359,6205499,6303416,6407513
Somalia,SOM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.2851995,50.27525144,50.2656566,50.25626312,50.2468869
Somalia,SOM,Population growth (annual %),SP.POP.GROW,2.375025309,2.320627603,2.287968435,2.310510236,2.399954384
Somalia,SOM,  Population- total  ,SP.POP.TOTL,9581714,9806670,10033630,10268157,10517569
Somalia,SOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Somalia,SOM,  Labor force- total  ,SL.TLF.TOTL.IN,2811652,2880640,2958403,3043455,.. 
Somalia,SOM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,33.49774439,33.58229421,33.6633988,33.65244434,.. 
Somalia,SOM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.071132558,0.111086425,0.676040418,0.361431334,..
Somalia,SOM,Surface area (sq. km),AG.SRF.TOTL.K2,637660,637660,637660,637660,637660
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,15.2735582,15.63214525,15.99392674,16.36777027,16.76534096
Somalia,SOM,Arable land (% of land area),AG.LND.ARBL.ZS,1.753435139,1.594031944,1.594031944,1.753435139,..
Somalia,SOM,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,6.900000095,6.900000095,6.900000095,6.900000095,.. 
Somalia,SOM,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,7.300000191,7.300000191,7.400000095,7.400000095,.. 
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.336830301,2.560808799,2.651203349,2.829210769,3.096330275
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,26425379437,28840263380,30937277606,33593843662,35826925775
Jordan,JOR,Internet users (per 100 people),IT.NET.USER.P2,27.2,34.9,37,41,44
Jordan,JOR,Rural population,SP.RUR.TOTL,1059682,1067830,1075955,1084569,1093657
Jordan,JOR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,48.45425958,48.52705569,48.60627374,48.68319872,48.74720253
Jordan,JOR,Population growth (annual %),SP.POP.GROW,2.190539893,2.208317432,2.19226317,2.222661541,2.250037525
Jordan,JOR,  Population- total  ,SP.POP.TOTL,6046000,6181000,6318000,6460000,6607000
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.11947589,0.320765248,0.425306727,0.568878272,0.80252665
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4370.721045,4665.954276,4896.688447,5200.285397,5422.570876
Jordan,JOR,  Labor force- total  ,SL.TLF.TOTL.IN,1619059,1644703,1661987,1717180,.. 
Jordan,JOR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,17.80503366,18.00507447,17.94797432,18.20007221,.. 
Jordan,JOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,6.824952025,6.718538241,6.949512842,6.726144027,..
Jordan,JOR,Surface area (sq. km),AG.SRF.TOTL.K2,89320,89320,89320,89320,89320
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,68.10092363,69.62153638,71.16467673,72.76413607,74.4199144
Jordan,JOR,Arable land (% of land area),AG.LND.ARBL.ZS,2.000450552,1.977922956,2.444244199,2.601937373,..
Jordan,JOR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,12.5,12.89999962,12.19999981,12.60000038,.. 
Jordan,JOR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,22.79999924,22,21,22.10000038,.. 
West Bank and Gaza,WBG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.337462352,7.892979819,14.47524769,-4.28112541,-1.499056955
West Bank and Gaza,WBG,GDP (current US$),NY.GDP.MKTP.CD,8913100000,10465400000,11279400010,12475999993,12737613125
West Bank and Gaza,WBG,Internet users (per 100 people),IT.NET.USER.P2,37.4,41.08,43.4,46.6,53.67
West Bank and Gaza,WBG,Rural population,SP.RUR.TOTL,985703,1007053,1028844,1050716,1072554
West Bank and Gaza,WBG,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.29666878,49.29814512,49.2993667,49.300518,49.30182545
West Bank and Gaza,WBG,Population growth (annual %),SP.POP.GROW,2.898628666,2.997037636,3.006264051,2.984616054,2.957994955
West Bank and Gaza,WBG,  Population- total  ,SP.POP.TOTL,3811102,3927051,4046901,4169506,4294682
West Bank and Gaza,WBG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.586340855,4.707362134,11.08503419,-7.095754438,-4.370038798
West Bank and Gaza,WBG,GDP per capita (current US$),NY.GDP.PCAP.CD,2338.719877,2664.951385,2787.169741,2992.200993,2965.903675
West Bank and Gaza,WBG,  Labor force- total  ,SL.TLF.TOTL.IN,892916,930313,971548,1013786,.. 
West Bank and Gaza,WBG,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,17.89619628,18.0942328,18.36790359,18.51870119,.. 
West Bank and Gaza,WBG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,6.271586577,6.019479466,5.76399725,..,..
West Bank and Gaza,WBG,Surface area (sq. km),AG.SRF.TOTL.K2,6020,6020,6020,6020,6020
West Bank and Gaza,WBG,Population density (people per sq. km of land area),EN.POP.DNST,633.0734219,652.3340532,672.242691,692.6089701,713.4023256
West Bank and Gaza,WBG,Arable land (% of land area),AG.LND.ARBL.ZS,7.259136213,7.392026578,7.475083056,7.641196013,..
West Bank and Gaza,WBG,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,23.70000076,21,23,23.39999962,.. 
West Bank and Gaza,WBG,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,19.5,19.10000038,21.89999962,21.29999924,.. 
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.963780157,5.174884438,5.167646476,5.110176938,4.475961994
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,11273248976,12411220518,13020182473,12932205891,13429503285
Namibia,NAM,Internet users (per 100 people),IT.NET.USER.P2,11.6,12,12.9414,13.9,14.84
Namibia,NAM,Rural population,SP.RUR.TOTL,1280737,1285024,1290975,1298158,1305281
Namibia,NAM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.48034571,51.47804109,51.452341,51.41183469,51.36753816
Namibia,NAM,Population growth (annual %),SP.POP.GROW,1.900011138,2.098410617,2.272216201,2.369416252,2.369479939
Namibia,NAM,  Population- total  ,SP.POP.TOTL,2193643,2240161,2291645,2346592,2402858
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.969462655,2.990878345,2.804954562,2.648952792,2.029523429
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5139.053609,5540.325234,5681.587887,5511.058544,5588.970836
Namibia,NAM,  Labor force- total  ,SL.TLF.TOTL.IN,831057,835757,839150,870140,.. 
Namibia,NAM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,48.47549566,48.53731408,48.66460108,48.54770497,.. 
Namibia,NAM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.828996086,1.818710462,1.81135673,1.746845335,..
Namibia,NAM,Surface area (sq. km),AG.SRF.TOTL.K2,824290,824290,824290,824290,824290
Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,2.664483961,2.72098653,2.783520995,2.850261755,2.918604623
Namibia,NAM,Arable land (% of land area),AG.LND.ARBL.ZS,0.971711062,0.971711062,0.971711062,0.971711062,..
Namibia,NAM,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,22.10000038,19.79999924,16.70000076,16.89999962,.. 
Namibia,NAM,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,23.79999924,21.79999924,18.79999924,18.70000076,.. 
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,8.244874539,8.499663602
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,..,..,74690930782,58652241646,64330038665
Myanmar,MMR,Internet users (per 100 people),IT.NET.USER.P2,0.25,0.98,1.0691,1.6,2.1
Myanmar,MMR,Rural population,SP.RUR.TOTL,35486260,35479161,35483381,35495457,35508458
Myanmar,MMR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.18731244,51.18337964,51.1742204,51.16188941,51.14927611
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.704713591,0.755643793,0.799532281,0.8338866,0.85196116
Myanmar,MMR,  Population- total  ,SP.POP.TOTL,51733013,52125411,52543841,52983829,53437159
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,7.345988091,7.579215108
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1421.497351,1106.983824,1203.844663
Myanmar,MMR,  Labor force- total  ,SL.TLF.TOTL.IN,28513812,28899868,29340148,29765555,.. 
Myanmar,MMR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,49.57117624,49.62221281,49.53813116,49.51321418,.. 
Myanmar,MMR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.800004854,1.775959669,1.749309513,1.724308517,..
Myanmar,MMR,Surface area (sq. km),AG.SRF.TOTL.K2,676590,676590,676590,676590,676590
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,79.19207207,79.78908448,80.44682079,81.12915569,81.8232973
Myanmar,MMR,Arable land (% of land area),AG.LND.ARBL.ZS,16.54930655,16.51027874,16.46023119,16.49415079,..
Myanmar,MMR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,3.5,3.400000095,3.299999952,3.400000095,.. 
Myanmar,MMR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,3.700000048,3.700000048,3.599999905,3.700000048,.. 
Romania,ROM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.93965598,2.308920543,0.353678398,3.499921297,1.756560487
Romania,ROM,GDP (current US$),NY.GDP.MKTP.CD,1.65E+11,1.83E+11,1.69E+11,1.90E+11,1.99E+11
Romania,ROM,Internet users (per 100 people),IT.NET.USER.P2,39.93,40.00999678,45.87999425,49.7645,54.08
Romania,ROM,Rural population,SP.RUR.TOTL,9348183,9275922,9208443,9145537,9080807
Romania,ROM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.42432784,51.45702017,51.48688235,51.5139943,51.53876889
Romania,ROM,Population growth (annual %),SP.POP.GROW,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.364449926
Romania,ROM,  Population- total  ,SP.POP.TOTL,20246871,20147528,20058035,19983693,19910995
Romania,ROM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.349527142,2.813383179,0.801426731,3.884954792,2.128088803
Romania,ROM,GDP per capita (current US$),NY.GDP.PCAP.CD,8139.146673,9063.700806,8445.29664,9489.693009,9996.670293
Romania,ROM,  Labor force- total  ,SL.TLF.TOTL.IN,9559879,9444316,9510290,9520842,.. 
Romania,ROM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,44.62495812,45.07167062,44.80442763,44.85486683,.. 
Romania,ROM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.608806973,1.602021787,1.590908374,1.589145162,..
Romania,ROM,Surface area (sq. km),AG.SRF.TOTL.K2,238390,238390,238390,238390,238390
Romania,ROM,Population density (people per sq. km of land area),EN.POP.DNST,88.01074114,87.53324934,87.20126511,86.87429031,86.55825327
Romania,ROM,Arable land (% of land area),AG.LND.ARBL.ZS,39.75657466,39.07981057,38.24884793,38.02112768,..
Romania,ROM,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,7.300000191,7.400000095,7,7.300000191,.. 
Romania,ROM,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,6.5,6.699999809,6.300000191,6.599999905,.. 
United States of America,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.53192038,1.601454273,2.321084741,2.219307991,2.388226907
United States of America,USA,GDP (current US$),NY.GDP.MKTP.CD,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.74E+13
United States of America,USA,Internet users (per 100 people),IT.NET.USER.P2,71.69,69.72946076,79.3,84.2,87.36
United States of America,USA,Rural population,SP.RUR.TOTL,59481252,59414143,59342054,59257833,59157550
United States of America,USA,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.53130965,50.51376936,50.49201624,50.46887325,50.44827113
United States of America,USA,Population growth (annual %),SP.POP.GROW,0.836054312,0.764677599,0.76392741,0.756558208,0.742746144
United States of America,USA,  Population- total  ,SP.POP.TOTL,309347057,311721632,314112078,316497531,318857056
United States of America,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.678271297,0.827493635,1.542403994,1.448877479,1.630559556
United States of America,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,48374.05646,49781.35749,51456.65873,52980.04363,54629.49517
United States of America,USA,  Labor force- total  ,SL.TLF.TOTL.IN,157632611,157980502,159329636,159851241,.. 
United States of America,USA,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,46.20524112,46.05738182,45.93673144,45.79265794,.. 
United States of America,USA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.995616954,0.962207349,0.936548929,0.896552314,..
United States of America,USA,Surface area (sq. km),AG.SRF.TOTL.K2,9831510,9831510,9831510,9831510,9831510
United States of America,USA,Population density (people per sq. km of land area),EN.POP.DNST,33.81795709,34.07754667,34.33887129,34.59965007,34.85759438
United States of America,USA,Arable land (% of land area),AG.LND.ARBL.ZS,17.04592114,16.58055495,16.9564205,16.59888799,..
United States of America,USA,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,9.699999809,9,8.199999809,7.400000095,.. 
United States of America,USA,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,8.600000381,8.5,8,7.099999905,.. 
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
Virgin Islands (U.S.),VIR,Internet users (per 100 people),IT.NET.USER.P2,31.22,35.6,40.5479,45.3,50.07
Virgin Islands (U.S.),VIR,Rural population,SP.RUR.TOTL,5745,5543,5352,5170,4997
Virgin Islands (U.S.),VIR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,52.21090034,52.2401265,52.27080076,52.30299719,52.33409913
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,-0.413196565,-0.455551575,-0.482330521,-0.512352796,-0.542826609
Virgin Islands (U.S.),VIR,  Population- total  ,SP.POP.TOTL,106267,105784,105275,104737,104170
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Virgin Islands (U.S.),VIR,  Labor force- total  ,SL.TLF.TOTL.IN,53947,53345,52724,52161,.. 
Virgin Islands (U.S.),VIR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,45.7560198,45.79623207,45.85008725,45.8426794,.. 
Virgin Islands (U.S.),VIR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,Surface area (sq. km),AG.SRF.TOTL.K2,350,350,350,350,350
Virgin Islands (U.S.),VIR,Population density (people per sq. km of land area),EN.POP.DNST,303.62,302.24,300.7857143,299.2485714,297.6285714
Virgin Islands (U.S.),VIR,Arable land (% of land area),AG.LND.ARBL.ZS,2.857142857,2.857142857,2.857142857,2.857142857,..
Virgin Islands (U.S.),VIR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
Virgin Islands (U.S.),VIR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
American Samoa,ASM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..
American Samoa,ASM,Rural population,SP.RUR.TOTL,6902,6914,6951,7005,7060
American Samoa,ASM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,..,..,..,..,.. 
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,-1.054880962,-0.576827614,-0.161023347,0.135711011,0.238404968
American Samoa,ASM,  Population- total  ,SP.POP.TOTL,55636,55316,55227,55302,55434
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
American Samoa,ASM,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
American Samoa,ASM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
American Samoa,ASM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
American Samoa,ASM,Surface area (sq. km),AG.SRF.TOTL.K2,200,200,200,200,200
